,Anger_Input,Sadness_Input,Fear_Input,Joy_Input,Disgust_Input,userId,username,userGroup,userLoginTime,inputTime,inputText,word_count,website,emoji,polarity,subjectivity
3435,0,0,0,0.094334086,0,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-03-31-13-00-00,this is our first step so i m to say you are here with us in the beginning,18,,[],0.25,0.333333333
3437,0.012575754,0.050792347,0.026290004,0.017984765,0.009381513,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-03-31-13-00-00,in the wings we have so many professionals wanting and waiting to help us,14,,[],0.5,0.5
3439,0,0.000863254,0.0013693,0.143653992,0,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-03-31-13-00-00,we also want any rainbow child who t have a home to make one with us,16,,[],0,0
3441,0.010337726,0.069880547,0.014822459,0.05902971,0.013660482,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-03-31-13-00-00,this is a huge dream that we can not make a reality without you,14,,[],0.4,0.9
3443,0.014395981,0,0.001362198,0.037002658,0.030956216,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-03-31-13-00-00,stay tuned as we get more motion we will update you,11,,[],0.5,0.5
3445,0.003817088,0.001504447,0.002871647,0.078315344,0.011100435,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-03-31-13-00-00,you can help make the difference to so many people,10,,[],0.5,0.5
3447,0.002243921,0.009718159,0.001811094,0.04641915,0.005770299,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-03-31-13-00-00,to begin we need land to build on,8,,[],0,0
3449,0.003734513,0.001165084,0.001848064,0.091740766,0.003979219,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-03-31-13-00-00,we have a dream,4,,[],0,0
3451,0.064874619,0.034371548,0.055110163,0.003051864,0.049438908,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-03-31-15-00-00,have tried and can t legally buy them anywhere in because the package is coloured no the ugly khaki colour,20,,[],-0.25,0.6
3453,0.07548479,0.116379966,0.144397317,0.006062352,0.056520388,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-03-31-15-00-00,have just run out and not worth going home for tobacco remnants,12,,[],-0.15,0.1
3455,0.039673386,0.049811649,0.087822427,0.023720686,0.029842922,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-03-31-15-00-00,trying to get in the light blue packet anyone selling,10,,[],0.2,0.4
3457,0.039357911,0.005646738,0.012697499,0.027778305,0.030123611,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-03-31-15-00-00,i can t get those smokes in the blue packet down here,12,,[],-0.077777778,0.194444444
3459,0.039265711,0.223526777,0.085762491,0.000818842,0.037142689,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-03-31-15-00-00,i really really liked them too,6,,[],0.6,0.8
3461,0.05141551,0.062874836,0.189743565,0.007483069,0.062595068,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-03-31-15-00-00,what are menthol smokes,4,,[],0,0
3463,0.056293495,0.082291466,0.057752946,0.001600144,0.036474931,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-03-31-15-00-00,are we there yet,4,,[],0,0
3465,0.110219945,0.067236724,0.22373292,0.035982,0.088228983,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-03-31-16-00-00,how are the bite points today,6,,[],0,0
3467,0.010032616,0.000428196,0.008351909,0.041826705,0.023114165,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-03-31-16-00-00,touch your naked body,4,,[],0,0.4
3469,0.010843915,0.000741538,0.015597798,0.047634317,0.027740345,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-03-31-16-00-00,i like your butt,4,,[],0,0
3471,0.019657161,0.002240947,0,0.019051781,0.018012165,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-03-31-18-00-00,that even needed to be said,6,,[],0,0
3473,0.010926204,0,0.004584869,0.041352245,0.02036094,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-03-31-19-00-00,the wet wet wet cover beat the hell out of the original,12,,[],0.01875,0.4875
3475,0.013881339,0.052956993,0.041923367,0.014010042,0.018385095,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-03-31-19-00-00,he was very thorough in his descriptions,7,,[],0.2,0.3
3477,0.002725837,0.000556835,0.006093964,0.035340697,0.007350534,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-03-31-19-00-00,i listened to it all the day through,8,,[],0,0
3479,0.059323753,0.274523224,0.103421132,0.001891396,0.045348454,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-03-31-19-00-00,it t touch me sadly,5,,[],-0.5,1
3481,0,0,0,0.104389927,0,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-03-31-19-00-00,love is all around,4,,[],0.5,0.6
3483,0.001759397,0.002412092,0.017096243,0.134141651,0.010732037,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-03-31-21-00-00,the that is my smiling face with heart eyes,9,,[],0,0
3485,0.002217917,0.002887976,0.028272445,0.173995117,0.01000306,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-03-31-21-00-00,awee smiling face selector,4,,[],0,0
3487,0.036011542,0.003127523,0.005254277,0.186703261,0.067410779,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-03-31-22-00-00,hundred points clapping hands clapping hands clapping hands,8,,[],0,0
3489,0.00220918,0.002702889,0.021211527,0.056383109,0.019788707,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-03-31-22-00-00,grinning face with big eyes grinning face with big eyes,10,,[],0,0.1
3491,0.022486027,0.018696537,0.036727945,0.061756829,0.021681392,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-03-31-22-00-00,hello what are measurement please,5,,[],0,0
3493,0.003991435,0.001515683,0.009001586,0.072096678,0.020528648,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-03-31-22-00-00,hello is this still available,5,,[],0.4,0.4
3495,0.003990652,0.003008597,0.002385848,0.048283764,0.013900012,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-03-31-23-00-00,roofing sheets free,3,,[],0.4,0.8
3497,0.061113369,0.015099075,0.042730256,0.040713334,0.035517728,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-04-01-08-00-00,just ask for an extra half hour,7,,[],-0.083333333,0.133333333
3499,0.019296084,0.002378701,0.026876858,0.026269734,0.021627052,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-04-01-08-00-00,maybe she can get me in sooner,7,,[],0,0
3501,0.035544598,0.064919885,0.08836737,0.005329966,0.029028764,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-04-01-08-00-00,what are measurement please,4,,[],0,0
3503,0.00646225,0.047979911,0.011613653,0.019068754,0.007213094,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-04-01-08-00-00,should be more than enough,5,,[],0.25,0.5
3505,0.005466582,0,0,0.029295435,0.009249117,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-04-01-08-00-00,she s good about times,5,,[],0.7,0.6
3507,0.024504735,0.012676375,0.06625155,0.031130948,0.029703356,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-04-01-10-00-00,have script being referred to hospital for bum camera,9,,[],0,0
3509,0.005687955,0.021632935,0.009793086,0.024171658,0.012379496,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-04-01-10-00-00,going home to sleep for a few hours,8,,[],-0.2,0.1
3511,0.004147285,0.000203421,0.006700307,0.073026884,0.011582231,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-04-01-15-00-00,thanks will grab when we get home,7,,[],0.2,0.2
3513,0.00220918,0.002702889,0.021211527,0.056383109,0.019788707,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-04-01-16-00-00,grinning face with big eyes grinning face with big eyes,10,,[],0,0.1
3515,0.073867013,0,0.000531827,0.022816123,0.085145214,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-04-01-20-00-00,black devil kitten,3,,[],-0.166666667,0.433333333
3517,0.015657416,0,0.003740335,0.081969295,0.035742717,19g6akmw63wo9,using75905,Keyboard,2021-03-31-02-00-24,2021-04-02-12-00-00,very boho i like,4,,[],0.2,0.3
3519,0.016997484,0.004008064,0.023737545,0.115100915,0.032021609,19g6akmx8cozy,radio33512,FrankKeyboard,2021-03-31-19-44-43,2021-03-31-20-00-00,hello weird keyboard,3,,[],-0.5,1
3521,0.010008394,0.005763929,0.05216089,0.045736411,0.017921098,19g6akmx8cozy,radio33512,FrankKeyboard,2021-03-31-19-44-43,2021-04-01-07-00-00,sorry just tired or bad grinning face with big eyes,10,,[],-0.4,0.616666667
3523,0.00226702,0.002759467,0.022810463,0.057238736,0.016896429,19g6akmx8cozy,radio33512,FrankKeyboard,2021-03-31-19-44-43,2021-04-01-07-00-00,grinning face with big eyes,5,,[],0,0.1
3525,0.151193416,0.070912508,0.045227831,0,0.110740301,19g6akmx8cozy,radio33512,FrankKeyboard,2021-03-31-19-44-43,2021-04-01-08-00-00,didnt they add heaps more stuff again,7,,[],0.5,0.5
3527,0.010095466,0.001274479,0.007233586,0.081190227,0.01997357,19g6akmx8cozy,radio33512,FrankKeyboard,2021-03-31-19-44-43,2021-04-01-08-00-00,add heaps more stuff again,5,,[],0.5,0.5
3529,0.020959232,0.002941981,0.026229308,0.076677383,0.027359261,19g6akmx8cozy,radio33512,FrankKeyboard,2021-03-31-19-44-43,2021-04-01-08-00-00,playing starred a bit,4,,[],0,0
3531,0.059342391,0.233022171,0.129744098,0.007875169,0.0516957,19g6akmx8cozy,radio33512,FrankKeyboard,2021-03-31-19-44-43,2021-04-01-08-00-00,that sucks sorry,3,,[],-0.4,0.65
3533,0.091904721,0.031604803,0.024528647,0.004059887,0.052867419,19g6aknptlb1m,bend59583,FrankKeyboard,2021-04-20-19-59-20,2021-04-21-16-00-00,he called but he was about to go into a meeting,11,,[],0,0
3535,0.038242096,0.083800157,0.102308829,0.034133056,0.040073388,19g6aknptlb1m,bend59583,FrankKeyboard,2021-04-20-19-59-20,2021-04-21-16-00-00,worried he is going to do something silly,8,,[],-0.5,0.875
3537,0.049263408,0.157695351,0.115962945,0.010355315,0.045909174,19g6aknptlb1m,bend59583,FrankKeyboard,2021-04-20-19-59-20,2021-04-21-16-00-00,really concerned for both of you,6,,[],0.2,0.2
3539,0.003256804,0.001181392,0.012043073,0.097253041,0.01132486,19g6aknptlb1m,bend59583,FrankKeyboard,2021-04-20-19-59-20,2021-04-21-16-00-00,hey just had a phone with,6,,[],0,0
3541,0.051057533,0.046745608,0.099936124,0.008334523,0.054134872,19g6aknptlb1m,bend59583,FrankKeyboard,2021-04-20-19-59-20,2021-04-21-16-00-00,how the did they do,5,,[],0,0
3543,0.037652509,0.04761227,0.142491862,0.01287428,0.049922324,19g6aknptlb1m,bend59583,FrankKeyboard,2021-04-20-19-59-20,2021-04-21-16-00-00,what is going in,4,,[],0,0
3545,0.00621782,0.002884653,0.006977939,0.017364104,0.006907516,19g6aknptlb1m,bend59583,FrankKeyboard,2021-04-20-19-59-20,2021-04-21-16-00-00,can i come over,4,,[],0,0
3547,0.00621782,0.002884653,0.006977939,0.017364104,0.006907516,19g6aknptlb1m,bend59583,FrankKeyboard,2021-04-20-19-59-20,2021-04-21-16-00-00,can i come over,4,,[],0,0
3549,0.043967652,0.109426628,0.105296975,0.020598627,0.031337467,19g6aknptlb1m,bend59583,FrankKeyboard,2021-04-20-19-59-20,2021-04-21-17-00-00,i hope it wasnt my pool i will be home soon i will,13,,[],0,0
3551,0.032642571,0.037576483,0.139190989,0.019431235,0.048429367,19g6aknptlb1m,bend59583,FrankKeyboard,2021-04-20-19-59-20,2021-04-21-18-00-00,just saw it i saw this last night and said to that i could of sworn it was,18,,[],0,0.066666667
3553,0.196865194,0.033659458,0.041205988,0.003867416,0.122771504,19g6aknptlb1m,bend59583,FrankKeyboard,2021-04-20-19-59-20,2021-04-21-18-00-00,i will have to put the on wow why does she want you to have the,16,,[],0.1,1
3555,0.063138211,0.328333158,0.123871253,0.002213233,0.060839238,19g6aknptlb1m,bend59583,FrankKeyboard,2021-04-20-19-59-20,2021-04-21-18-00-00,cant talk but is here to stay again tory and him have split,13,,[],0,0
3557,0.061448764,0.100789912,0.050546634,0.003244807,0.055049381,19g6aknptlb1m,bend59583,FrankKeyboard,2021-04-20-19-59-20,2021-04-21-18-00-00,i had a call to tell me a friend was suicidal,11,,[],0,0
3559,0.075815364,0.101442784,0.059566613,0.004026555,0.040712702,19g6aknptlb1m,bend59583,FrankKeyboard,2021-04-20-19-59-20,2021-04-21-18-00-00,not really he happy about being here,7,,[],-0.4,1
3561,0.010825081,0.00838092,0.020270895,0.090092126,0.032485837,19g6aknptlb1m,bend59583,FrankKeyboard,2021-04-20-19-59-20,2021-04-21-18-00-00,check rolling on the floor laughing,6,,[],0,0
3563,0.033074689,0.097285262,0.101621363,0.005926948,0.045080409,19g6aknptlb1m,bend59583,FrankKeyboard,2021-04-20-19-59-20,2021-04-21-18-00-00,is talking about finishing his life,6,,[],0,0
3565,0.012572837,0.00160449,0.01210667,0.143018584,0.069944574,19g6aknptlb1m,bend59583,FrankKeyboard,2021-04-20-19-59-20,2021-04-21-18-00-00,oh cool winking face winking face,6,,[],0.35,0.65
3567,0.032177868,0.017752173,0.013644569,0.001773048,0.018649818,19g6aknptlb1m,bend59583,FrankKeyboard,2021-04-20-19-59-20,2021-04-21-18-00-00,why not they havent been the if,7,,[],0,0
3569,0.070859853,0.008116901,0.013396105,0.052772294,0.069442377,19g6aknptlb1m,bend59583,FrankKeyboard,2021-04-20-19-59-20,2021-04-21-18-00-00,completely agree she doesnt do,5,,[],0.1,0.4
3571,0.032262666,0.183052646,0.083078223,0.003015786,0.03537137,19g6aknptlb1m,bend59583,FrankKeyboard,2021-04-20-19-59-20,2021-04-21-18-00-00,i thought i saw him on there,7,,[],0,0
3573,0.00226702,0.002759467,0.022810463,0.057238736,0.016896429,19g6aknptlb1m,bend59583,FrankKeyboard,2021-04-20-19-59-20,2021-04-21-18-00-00,grinning face with big eyes,5,,[],0,0.1
3575,0.017341145,0.042314585,0.047350762,0.019031357,0.015017306,19g6aknptlb1m,bend59583,FrankKeyboard,2021-04-20-19-59-20,2021-04-21-18-00-00,sorry i left in a hurry,6,,[],-0.25,0.5
3577,0.012899768,0.009324009,0.056603211,0.021427829,0.028571979,19g6aknptlb1m,bend59583,FrankKeyboard,2021-04-20-19-59-20,2021-04-21-18-00-00,oh really did he see it,6,,[],0.2,0.2
3579,0.023064088,0.007295977,0.048152985,0.036261373,0.03001156,19g6aknptlb1m,bend59583,FrankKeyboard,2021-04-20-19-59-20,2021-04-21-19-00-00,have you told him yet grinning face with big eyes,10,,[],0,0.1
3581,0.024413811,0.173454892,0.051261561,0.021338037,0.023957771,19g6aknptlb1m,bend59583,FrankKeyboard,2021-04-20-19-59-20,2021-04-21-19-00-00,i needed your news today,5,,[],0,0
3583,0.006786588,0.003881543,0.027633607,0.066837001,0.022959197,19g6bkmcztxsw,ancient23342,FrankKeyboard,2021-03-17-19-01-34,2021-03-17-20-00-00,i cannulated with an grinning face with big eyes grinning face with big eyes,14,,[],0,0.1
3585,0.018202668,0.000922517,0.011453556,0.150319032,0.042309988,19g6bkmcztxsw,ancient23342,FrankKeyboard,2021-03-17-19-01-34,2021-03-17-20-00-00,good swapping around partners at work as my partner went off road early,13,,[],0.4,0.45
3587,0.052517983,0.133203282,0.122306161,0.009766551,0.052832027,19g6bkmcztxsw,ancient23342,FrankKeyboard,2021-03-17-19-01-34,2021-03-17-20-00-00,wondering if i would be able to go to a debutant ball on the th,15,,[],0.5,0.625
3589,0.000664352,0.000830441,0.009591589,0.076893918,0.006685319,19g6bkmcztxsw,ancient23342,FrankKeyboard,2021-03-17-19-01-34,2021-03-17-20-00-00,thanks babe grinning face with big eyes,7,,[],0.1,0.15
3591,0.013181161,0.000750963,0.010156577,0.016383694,0.022381827,19g6bkmcztxsw,ancient23342,FrankKeyboard,2021-03-17-19-01-34,2021-03-17-20-00-00,i stay in palmer st when in,7,,[],0,0
3593,0.269318921,0.084375292,0.122286951,0,0.201826036,19g6bkmcztxsw,ancient23342,FrankKeyboard,2021-03-17-19-01-34,2021-03-17-20-00-00,i hate the new cannulas,5,,[],-0.331818182,0.677272727
3595,0.054904895,0.095015474,0.108913596,0.006294872,0.039711642,19g6bkmcztxsw,ancient23342,FrankKeyboard,2021-03-17-19-01-34,2021-03-17-20-00-00,just out of shower,4,,[],0,0
3597,0.020019591,0.001246172,0.002106057,0.015917199,0.017649714,19g6bkmcztxsw,ancient23342,FrankKeyboard,2021-03-17-19-01-34,2021-03-17-20-00-00,give me a minute,4,,[],0,0
3599,0.020426942,0.000828824,0.001837827,0.049115294,0.010857599,19g6bkmcztxsw,ancient23342,FrankKeyboard,2021-03-17-19-01-34,2021-03-17-20-00-00,ill show you one,4,,[],-0.5,1
3601,0.012227257,0.00216724,0.012005444,0.06572199,0.028175864,19g6bkmcztxsw,ancient23342,FrankKeyboard,2021-03-17-19-01-34,2021-03-17-21-00-00,its funny because on the page it has them first then it has where he is chilled out upside down,20,,[],0.114814815,0.540740741
3603,0.099412173,0.034069134,0.051898043,0.005938889,0.080032711,19g6bkmcztxsw,ancient23342,FrankKeyboard,2021-03-17-19-01-34,2021-03-17-21-00-00,these are the other two holding the dog,8,,[],-0.125,0.375
3605,0.004731952,0.000520611,0.006988638,0.012536667,0.00952222,19g6bkmcztxsw,ancient23342,FrankKeyboard,2021-03-17-19-01-34,2021-03-17-21-00-00,think and need one each,5,,[],0,0
3607,0.053103125,0.3103921,0.144685925,0.008662064,0.044558009,19g6bkmcztxsw,ancient23342,FrankKeyboard,2021-03-17-19-01-34,2021-03-17-21-00-00,wow they are growing up,5,,[],0.1,1
3609,0.020878361,0.002575656,0.00292719,0.024531152,0.006099798,19g6bkmcztxsw,ancient23342,FrankKeyboard,2021-03-17-19-01-34,2021-03-17-21-00-00,trust to be different,4,,[],0,0.6
3611,0.000347701,0,0,0.06545174,0,19g6bkmcztxsw,ancient23342,FrankKeyboard,2021-03-17-19-01-34,2021-03-17-21-00-00,cass i have my fluff,5,,[],-0.1,0.3
3613,0.017983473,0.005475849,0.043229992,0.041252124,0.025173115,19g6bkmcztxsw,ancient23342,FrankKeyboard,2021-03-17-19-01-34,2021-03-17-21-00-00,high campus college,3,,[],0.16,0.54
3615,0.054754147,0.123206905,0.112064452,0.007580271,0.048301568,19g6bkmcztxsw,ancient23342,FrankKeyboard,2021-03-17-19-01-34,2021-03-17-21-00-00,i dont know who is,5,,[],0,0
3617,0.064176793,0.039488447,0.071156285,0.007261517,0.045335921,19g6bkmcztxsw,ancient23342,FrankKeyboard,2021-03-17-19-01-34,2021-03-17-22-00-00,talked to this lady that has been in her whole life she rent,13,,[],0.2,0.4
3619,0.006379659,0.000640731,0.007400439,0.101653888,0.00809332,19g6bkmcztxsw,ancient23342,FrankKeyboard,2021-03-17-19-01-34,2021-03-17-22-00-00,i love you too cant wait to see you my girl,11,,[],0.5,0.6
3621,0.176451534,0.105141426,0.056690046,0,0.111717786,19g6bkmcztxsw,ancient23342,FrankKeyboard,2021-03-17-19-01-34,2021-03-17-22-00-00,all the way and has been raining since,8,,[],0,0
3623,0.013630605,0.003587868,0.026869922,0.079313324,0.022656326,19g6bkmcztxsw,ancient23342,FrankKeyboard,2021-03-17-19-01-34,2021-03-17-22-00-00,changed schools half way through,5,,[],-0.166666667,0.166666667
3625,0.061621811,0.098040902,0.178201484,0.010001586,0.05710568,19g6bkmcztxsw,ancient23342,FrankKeyboard,2021-03-17-19-01-34,2021-03-17-22-00-00,ambulance station is next door,5,,[],0,0
